age,workclass,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
44,Without-pay,206147,7th-8th,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,78,Philippines,<=50K
82,Never-worked,489486,Bachelors,1,Separated,Prof-specialty,Husband,Other,Male,0,0,13,Canada,<=50K
88,Without-pay,1293907,5th-6th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Black,Female,0,2306,45,Cuba,<=50K
50,Never-worked,266022,Some-college,6,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Male,0,2397,86,Cambodia,>50K
79,Local-gov,54823,Assoc-voc,8,Married-civ-spouse,Priv-house-serv,Husband,Other,Male,0,640,45,Philippines,<=50K
27,Without-pay,924438,9th,5,Divorced,Farming-fishing,Husband,White,Female,0,0,72,Philippines,<=50K
69,Private,1372389,10th,13,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,4,England,>50K
33,Local-gov,24980,Bachelors,1,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,11,Japan,<=50K
43,Self-emp-inc,157507,12th,16,Widowed,Exec-managerial,Wife,White,Female,0,0,77,Puerto-Rico,>50K
56,Private,1149601,Masters,4,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,20,Mexico,<=50K
49,Never-worked,142048,Bachelors,1,Married-AF-spouse,Handlers-cleaners,Husband,Other,Male,0,0,86,Canada,<=50K
72,Never-worked,235820,7th-8th,9,Married-spouse-absent,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,44,Germany,<=50K
75,Without-pay,1378838,7th-8th,9,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,0,0,44,India,>50K
73,Self-emp-not-inc,47292,Masters,4,Married-civ-spouse,Tech-support,Wife,White,Female,0,2945,80,Puerto-Rico,<=50K
43,Local-gov,1139169,Bachelors,1,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Female,82241,0,47,Japan,>50K
41,Federal-gov,333172,Some-college,6,Widowed,Armed-Forces,Husband,Black,Female,0,0,47,Cambodia,<=50K
56,Self-emp-inc,15944,10th,13,Separated,Farming-fishing,Husband,Black,Female,0,0,45,United-States,<=50K
46,State-gov,778673,Prof-school,11,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,3325,84,India,<=50K
80,Never-worked,1089439,5th-6th,12,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,0,83,United-States,>50K
33,Local-gov,1077908,12th,16,Married-spouse-absent,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,32087,2684,86,Canada,>50K
75,Without-pay,1316216,Assoc-acdm,7,Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,3390,47,Japan,<=50K
67,State-gov,388552,Doctorate,10,Widowed,Protective-serv,Own-child,Asian-Pac-Islander,Female,91172,1514,75,Canada,>50K
83,Without-pay,712390,1st-4th,14,Divorced,Other-service,Other-relative,Other,Male,4588,0,93,England,>50K
78,Self-emp-inc,163334,7th-8th,9,Separated,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,95,India,>50K
62,Federal-gov,1382978,Preschool,15,Divorced,Prof-specialty,Other-relative,Black,Female,0,0,3,India,>50K
23,Never-worked,821312,Doctorate,10,Married-civ-spouse,Priv-house-serv,Own-child,Other,Male,81037,0,36,Canada,<=50K
34,Self-emp-not-inc,1447736,Assoc-acdm,7,Married-AF-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,2342,90,England,<=50K
31,Private,1045341,Masters,4,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,77,Mexico,<=50K
55,Self-emp-inc,760158,1st-4th,14,Married-AF-spouse,Other-service,Unmarried,Black,Male,0,0,75,Canada,>50K
50,Private,1480146,7th-8th,9,Widowed,Adm-clerical,Wife,Other,Male,0,0,3,India,<=50K
53,Never-worked,986860,Assoc-voc,8,Never-married,Transport-moving,Husband,Other,Male,0,0,53,Cuba,<=50K
61,Self-emp-inc,572278,1st-4th,14,Divorced,Other-service,Wife,Other,Male,0,0,26,Cambodia,<=50K
20,Federal-gov,737939,5th-6th,12,Widowed,Other-service,Husband,Other,Female,0,0,84,Germany,<=50K
68,State-gov,232921,12th,16,Separated,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,90,Japan,>50K
82,State-gov,1043409,11th,3,Married-AF-spouse,Prof-specialty,Husband,Other,Male,81294,0,49,Puerto-Rico,>50K
79,Federal-gov,1257173,Some-college,6,Married-AF-spouse,Handlers-cleaners,Own-child,Other,Male,0,2267,51,Canada,<=50K
70,Self-emp-inc,1097309,Assoc-voc,8,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,0,1190,23,Cuba,<=50K
26,State-gov,521805,5th-6th,12,Never-married,Armed-Forces,Other-relative,Other,Female,0,0,60,Mexico,<=50K
17,Private,1360820,Some-college,6,Married-AF-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,0,3421,86,England,<=50K
55,Self-emp-inc,659381,7th-8th,9,Never-married,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,4,Philippines,<=50K
50,Never-worked,947892,Preschool,15,Married-AF-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,0,0,49,Philippines,>50K
82,Without-pay,506570,10th,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,28,Japan,>50K
33,Never-worked,143565,10th,13,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Female,0,0,16,Japan,<=50K
51,Self-emp-inc,979586,Bachelors,1,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,78,Mexico,<=50K
84,Private,753963,Doctorate,10,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,3612,57,Philippines,<=50K
34,Self-emp-not-inc,1082458,11th,3,Married-AF-spouse,Armed-Forces,Not-in-family,White,Female,62632,0,87,Germany,>50K
50,Private,1012905,Masters,4,Never-married,Exec-managerial,Wife,Black,Female,0,0,68,England,<=50K
48,Private,1429339,12th,16,Married-civ-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,0,0,51,Puerto-Rico,<=50K
33,Without-pay,1167797,Preschool,15,Married-civ-spouse,Other-service,Not-in-family,White,Male,44192,0,63,Mexico,>50K
74,State-gov,98240,12th,16,Widowed,Farming-fishing,Husband,Black,Male,85604,2474,7,England,>50K
26,Without-pay,276776,Prof-school,11,Never-married,Sales,Not-in-family,White,Male,0,0,23,India,<=50K
81,Never-worked,1038023,Preschool,15,Divorced,Prof-specialty,Own-child,White,Male,57807,0,5,Canada,>50K
66,Local-gov,1173061,Assoc-voc,8,Married-civ-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,16,England,<=50K
23,State-gov,579356,10th,13,Divorced,Sales,Husband,Asian-Pac-Islander,Female,51821,0,60,Philippines,>50K
55,State-gov,1322216,Doctorate,10,Married-civ-spouse,Armed-Forces,Unmarried,Black,Female,0,1801,27,Mexico,<=50K
60,State-gov,1318330,Some-college,6,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Female,7632,0,19,Puerto-Rico,>50K
60,Without-pay,802388,11th,3,Widowed,Protective-serv,Unmarried,Other,Female,78903,0,13,Puerto-Rico,>50K
86,Self-emp-not-inc,629311,5th-6th,12,Married-spouse-absent,Craft-repair,Unmarried,White,Female,3247,0,54,Puerto-Rico,>50K
48,Without-pay,974389,10th,13,Widowed,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,0,1458,25,United-States,<=50K
22,Without-pay,1265182,Prof-school,11,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,90,Mexico,<=50K
21,State-gov,273595,Masters,4,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,4349,46,Japan,<=50K
43,Never-worked,894878,7th-8th,9,Married-spouse-absent,Prof-specialty,Own-child,White,Male,0,527,26,India,>50K
33,Self-emp-not-inc,1223886,Some-college,6,Married-civ-spouse,Tech-support,Own-child,Black,Male,0,0,4,Germany,<=50K
38,Self-emp-not-inc,489944,Assoc-voc,8,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,479,51,Puerto-Rico,<=50K
47,Self-emp-not-inc,1054574,5th-6th,12,Married-civ-spouse,Sales,Not-in-family,Other,Male,0,3102,67,Mexico,<=50K
58,Never-worked,970875,1st-4th,14,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,97,Japan,>50K
30,Self-emp-inc,608420,11th,3,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,3563,80,Japan,<=50K
39,Federal-gov,1310211,Doctorate,10,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,31000,1911,59,United-States,<=50K
63,Without-pay,1381891,Prof-school,11,Widowed,Protective-serv,Wife,Other,Male,0,0,66,Mexico,<=50K
46,Self-emp-inc,995248,Doctorate,10,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Female,0,0,6,Germany,<=50K
33,Without-pay,781912,Some-college,6,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,11966,0,40,Mexico,<=50K
82,State-gov,727539,Assoc-acdm,7,Separated,Adm-clerical,Other-relative,Other,Female,0,0,20,Germany,<=50K
61,Private,1197548,Assoc-voc,8,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,20,Cuba,<=50K
46,Self-emp-not-inc,61423,Bachelors,1,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,3007,36,Puerto-Rico,<=50K
18,Private,691427,Bachelors,1,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,65336,0,55,Japan,>50K
20,Private,267062,Bachelors,1,Married-AF-spouse,Sales,Own-child,Amer-Indian-Eskimo,Female,0,0,31,Germany,<=50K
34,Self-emp-inc,992714,12th,16,Widowed,Prof-specialty,Wife,Other,Male,60194,1106,80,Philippines,>50K
42,Private,1126527,Preschool,15,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,23,Puerto-Rico,<=50K
22,Federal-gov,556724,10th,13,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,39284,0,42,United-States,>50K
82,Without-pay,1209650,10th,13,Never-married,Farming-fishing,Husband,Black,Female,14068,0,66,Puerto-Rico,>50K
48,Without-pay,131685,5th-6th,12,Married-spouse-absent,Exec-managerial,Husband,Black,Female,0,0,22,Japan,>50K
50,Never-worked,961088,Masters,4,Widowed,Transport-moving,Unmarried,Black,Male,0,0,13,Germany,<=50K
67,Without-pay,1056315,Masters,4,Separated,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,682,55,Germany,<=50K
22,Local-gov,820889,7th-8th,9,Separated,Tech-support,Other-relative,Other,Male,0,0,45,United-States,<=50K
25,Federal-gov,402339,11th,3,Never-married,Transport-moving,Other-relative,Other,Male,0,0,37,Germany,<=50K
27,Federal-gov,372647,10th,13,Widowed,Sales,Husband,Asian-Pac-Islander,Female,0,0,78,Cuba,<=50K
62,Self-emp-inc,1156202,11th,3,Never-married,Tech-support,Unmarried,Other,Female,0,0,49,Cuba,<=50K
60,Self-emp-not-inc,196238,Bachelors,1,Married-civ-spouse,Sales,Other-relative,Other,Male,0,4277,69,Philippines,<=50K
59,Federal-gov,1467692,10th,13,Widowed,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,16,England,<=50K
68,State-gov,576905,Masters,4,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,2997,42,Cambodia,>50K
59,Federal-gov,884296,1st-4th,14,Married-spouse-absent,Tech-support,Husband,Black,Female,0,0,72,England,>50K
26,Private,710268,1st-4th,14,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,0,0,78,Japan,>50K
28,Without-pay,332839,Some-college,6,Separated,Sales,Wife,Amer-Indian-Eskimo,Male,0,3621,40,Puerto-Rico,<=50K
52,Self-emp-inc,59313,Doctorate,10,Separated,Handlers-cleaners,Unmarried,Black,Female,11035,0,74,Puerto-Rico,>50K
65,Without-pay,1166689,11th,3,Divorced,Adm-clerical,Husband,Black,Female,0,0,35,England,<=50K
61,Local-gov,939432,Some-college,6,Widowed,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,59,Germany,<=50K
77,State-gov,1152613,5th-6th,12,Divorced,Armed-Forces,Wife,Other,Female,23391,0,82,Puerto-Rico,>50K
31,Federal-gov,614422,Prof-school,11,Widowed,Tech-support,Wife,White,Female,0,0,30,Philippines,<=50K
30,Federal-gov,117625,11th,3,Widowed,Transport-moving,Husband,Black,Female,0,1640,43,Cuba,<=50K
33,Without-pay,57772,Prof-school,11,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,19,Cuba,<=50K
55,Federal-gov,550815,7th-8th,9,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,26,Japan,>50K
73,State-gov,842401,Assoc-voc,8,Married-spouse-absent,Armed-Forces,Not-in-family,White,Female,0,0,19,Mexico,<=50K
40,Never-worked,1393520,12th,16,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,92,United-States,>50K
43,Without-pay,172461,Preschool,15,Married-AF-spouse,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,0,48,India,<=50K
73,Private,748779,10th,13,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,70,Puerto-Rico,>50K
89,Self-emp-not-inc,1357372,Some-college,6,Widowed,Sales,Unmarried,Other,Female,0,0,4,Japan,<=50K
45,Never-worked,644533,10th,13,Divorced,Farming-fishing,Wife,Black,Male,0,0,78,Puerto-Rico,<=50K
47,Without-pay,1363195,Masters,4,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,0,1845,46,Japan,<=50K
74,Federal-gov,1132386,Some-college,6,Married-AF-spouse,Prof-specialty,Own-child,Black,Male,0,0,76,Philippines,>50K
38,Federal-gov,745810,1st-4th,14,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,4193,52,Cuba,<=50K
31,Self-emp-inc,1452985,Preschool,15,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,36,Japan,<=50K
71,Private,521811,Some-college,6,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,41,India,<=50K
68,Without-pay,917058,Some-college,6,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,0,3989,61,Japan,>50K
42,Never-worked,835157,Doctorate,10,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Female,8507,1903,63,England,>50K
50,Private,882259,Masters,4,Separated,Craft-repair,Not-in-family,Black,Male,0,0,75,United-States,<=50K
37,State-gov,1025610,9th,5,Married-spouse-absent,Prof-specialty,Own-child,White,Female,16420,0,87,Mexico,>50K
39,Self-emp-not-inc,1086624,Some-college,6,Married-AF-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,73,Philippines,<=50K
17,Without-pay,449361,Masters,4,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,53,Japan,<=50K
88,Private,90206,7th-8th,9,Divorced,Other-service,Husband,White,Female,51963,0,6,Mexico,<=50K
84,Federal-gov,98942,10th,13,Married-AF-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,2196,94,India,>50K
42,State-gov,1207472,HS-grad,2,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,3798,72,Mexico,<=50K
30,Without-pay,816871,11th,3,Separated,Farming-fishing,Wife,White,Female,0,0,73,England,<=50K
24,Federal-gov,556116,5th-6th,12,Never-married,Protective-serv,Wife,Other,Female,0,0,8,Puerto-Rico,<=50K
18,Self-emp-not-inc,743757,Preschool,15,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,12,Canada,<=50K
17,Private,969910,5th-6th,12,Separated,Farming-fishing,Husband,Black,Female,0,0,70,Cuba,<=50K
77,Self-emp-inc,1209774,Doctorate,10,Separated,Exec-managerial,Own-child,Black,Male,0,0,64,England,>50K
82,State-gov,713867,Prof-school,11,Married-AF-spouse,Machine-op-inspct,Husband,Black,Female,0,0,76,Cambodia,<=50K
25,Self-emp-inc,1440921,Some-college,6,Married-AF-spouse,Handlers-cleaners,Wife,Black,Female,0,4099,36,Germany,<=50K
36,State-gov,637399,Bachelors,1,Married-AF-spouse,Handlers-cleaners,Unmarried,Other,Male,86874,0,70,United-States,<=50K
48,Without-pay,205476,5th-6th,12,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,0,0,24,Puerto-Rico,<=50K
24,Self-emp-not-inc,293756,HS-grad,2,Married-spouse-absent,Sales,Husband,White,Female,0,0,27,Japan,<=50K
52,Local-gov,1247733,12th,16,Never-married,Craft-repair,Other-relative,Other,Female,0,0,51,Puerto-Rico,<=50K
58,Local-gov,269748,11th,3,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,23,Puerto-Rico,<=50K
57,Private,717058,Assoc-acdm,7,Widowed,Priv-house-serv,Not-in-family,Other,Male,0,2466,75,England,<=50K
71,Local-gov,655302,Assoc-voc,8,Widowed,Prof-specialty,Other-relative,Other,Male,0,3291,33,Cuba,>50K
80,Self-emp-not-inc,473730,7th-8th,9,Widowed,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,520,96,United-States,>50K
41,Local-gov,295395,11th,3,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,19,Canada,<=50K
88,Self-emp-inc,717017,Masters,4,Widowed,Tech-support,Own-child,Black,Male,0,0,30,England,<=50K
55,Local-gov,575399,Prof-school,11,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,1714,41,England,<=50K
31,Federal-gov,405053,9th,5,Separated,Sales,Not-in-family,Other,Male,0,0,51,Mexico,<=50K
50,Local-gov,988851,Masters,4,Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,7892,0,53,Cuba,<=50K
86,Self-emp-not-inc,1328253,Bachelors,1,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Female,35883,797,70,Cuba,>50K
33,Never-worked,748769,Preschool,15,Divorced,Protective-serv,Husband,Other,Male,29874,0,57,United-States,>50K
83,Never-worked,845250,5th-6th,12,Married-AF-spouse,Priv-house-serv,Not-in-family,Black,Female,0,0,84,India,>50K
47,Local-gov,877361,Assoc-acdm,7,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,56,India,<=50K
78,Local-gov,1233710,Doctorate,10,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,2429,67,Cuba,>50K
76,Never-worked,1392660,HS-grad,2,Separated,Handlers-cleaners,Not-in-family,Black,Male,93501,0,15,Philippines,>50K
22,Federal-gov,1117899,11th,3,Married-spouse-absent,Sales,Not-in-family,Black,Male,91673,0,17,Cambodia,<=50K
68,Never-worked,488726,1st-4th,14,Married-AF-spouse,Armed-Forces,Wife,Black,Female,0,0,84,Germany,>50K
48,Local-gov,1110248,1st-4th,14,Married-AF-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1622,81,Cuba,>50K
24,Federal-gov,667519,Assoc-acdm,7,Divorced,Adm-clerical,Husband,Black,Female,0,0,85,Canada,<=50K
54,Never-worked,994931,Prof-school,11,Married-spouse-absent,Protective-serv,Wife,Black,Male,0,1110,35,England,<=50K
74,Private,465678,HS-grad,2,Separated,Tech-support,Own-child,Black,Female,30353,0,85,Mexico,>50K
88,Local-gov,1121141,Assoc-acdm,7,Married-AF-spouse,Machine-op-inspct,Husband,Other,Female,0,0,40,England,>50K
56,Self-emp-not-inc,561400,11th,3,Separated,Tech-support,Husband,Asian-Pac-Islander,Female,90952,1307,22,Puerto-Rico,>50K
24,Federal-gov,1209863,12th,16,Married-AF-spouse,Armed-Forces,Unmarried,Black,Female,0,0,96,England,<=50K
33,State-gov,711886,Doctorate,10,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,0,0,13,Canada,<=50K
25,Without-pay,694881,9th,5,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,2131,40,Canada,<=50K
69,Private,337171,11th,3,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,0,0,57,Puerto-Rico,<=50K
78,Never-worked,586244,11th,3,Married-civ-spouse,Other-service,Unmarried,Black,Female,0,0,54,Japan,<=50K
72,State-gov,1014079,12th,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,39,England,>50K
44,State-gov,137477,1st-4th,14,Separated,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,27,Cuba,<=50K
54,State-gov,92353,HS-grad,2,Separated,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,0,0,4,Puerto-Rico,<=50K
42,Self-emp-not-inc,131086,5th-6th,12,Separated,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,95,Puerto-Rico,>50K
83,Private,1032966,5th-6th,12,Married-spouse-absent,Tech-support,Own-child,White,Female,0,0,74,United-States,>50K
67,Self-emp-not-inc,653421,Doctorate,10,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,62,India,<=50K
44,Without-pay,324519,Some-college,6,Never-married,Farming-fishing,Wife,Other,Male,0,0,5,India,<=50K
19,Without-pay,237821,Assoc-voc,8,Widowed,Priv-house-serv,Unmarried,Other,Male,58480,0,41,Cambodia,<=50K
83,State-gov,992884,12th,16,Divorced,Protective-serv,Wife,Other,Female,0,0,39,Philippines,>50K
19,Never-worked,920316,Doctorate,10,Married-spouse-absent,Protective-serv,Not-in-family,White,Female,0,0,65,Cuba,<=50K
71,Self-emp-inc,792826,1st-4th,14,Separated,Protective-serv,Wife,White,Female,0,0,2,Japan,<=50K
48,Private,740591,5th-6th,12,Widowed,Other-service,Own-child,Other,Female,0,0,56,United-States,<=50K
77,Never-worked,407990,Prof-school,11,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,44,India,<=50K
44,Federal-gov,153253,Masters,4,Widowed,Other-service,Wife,Other,Female,0,0,4,Puerto-Rico,<=50K
46,Federal-gov,341187,Prof-school,11,Separated,Exec-managerial,Unmarried,Other,Male,33725,0,30,India,>50K
21,Local-gov,1429781,Doctorate,10,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,91,England,<=50K
77,Self-emp-not-inc,421848,Assoc-acdm,7,Married-spouse-absent,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0,0,39,Mexico,>50K
48,Local-gov,894735,9th,5,Married-spouse-absent,Craft-repair,Unmarried,Other,Male,0,0,93,Cuba,>50K
67,State-gov,257545,HS-grad,2,Married-spouse-absent,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,64,Japan,<=50K
24,Never-worked,487575,Masters,4,Married-AF-spouse,Sales,Own-child,White,Female,94496,0,66,Cuba,>50K
31,Self-emp-inc,1089345,Doctorate,10,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,23,Mexico,<=50K
88,Private,1337225,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,95,Philippines,>50K
23,Never-worked,1090584,Assoc-voc,8,Divorced,Tech-support,Not-in-family,White,Male,44223,0,54,Cuba,>50K
65,Self-emp-inc,731108,5th-6th,12,Divorced,Prof-specialty,Other-relative,White,Female,58581,0,65,Puerto-Rico,>50K
39,Private,563496,Assoc-acdm,7,Divorced,Adm-clerical,Other-relative,Black,Male,31826,0,21,Mexico,<=50K
43,Local-gov,1297113,HS-grad,2,Married-AF-spouse,Priv-house-serv,Husband,White,Male,0,2413,13,Mexico,<=50K
67,Self-emp-not-inc,927730,7th-8th,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,87,India,<=50K
40,Local-gov,862938,Prof-school,11,Widowed,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,2178,4,Japan,>50K
